OfferPersonId,OfferId,Question,Textmatching,Duration,Cooperation,Price,Rank,User
1F499502-AD1C-4248-9E7D-D0E5C6D2834C,F8B3F7CA-7A41-4806-8AB1-92BEEF7CEBE2,179,90,14 17:22,1,"28,62",1,AS
D6C52DC2-3F90-4CDB-9970-BF8530E4B159,F8B3F7CA-7A41-4806-8AB1-92BEEF7CEBE2,179,80,11 09:07,1,"67,34",3,AS
8517C57F-142D-429A-AD6A-45E721D95588,0069F9DC-3CB5-4CEC-9DB1-92EA7CF950B3,180,90,10 17:20,0,"8,2",2,AS
8A7335F2-A19B-4F75-A76D-C29AA42FCA6A,0069F9DC-3CB5-4CEC-9DB1-92EA7CF950B3,180,50,10 23:09,0,"8,2",3,AS
8C137A89-658C-48A3-B6E8-29BF1BBE5DEF,0069F9DC-3CB5-4CEC-9DB1-92EA7CF950B3,180,10,07 22:30,0,"7,78",1,AS
9D5261C6-F70A-4850-A07F-5E6C253BCC7E,E510DD4F-68B8-4994-B676-93221871155E,181,40,08 04:22,0,"80,73",1,AS
3D867B3C-6ED0-433B-A3AC-4A7121E8D37A,E510DD4F-68B8-4994-B676-93221871155E,181,80,09 12:59,1,"87,48",3,AS
07C1FEB4-66CF-459B-81FF-E0F87699C663,E510DD4F-68B8-4994-B676-93221871155E,181,70,07 23:46,2,"87,48",2,AS
6E281CD9-0C5A-419F-B438-8802E4F0C0C4,18CB5014-05B0-4ECD-ACE5-93CB04758F46,182,0,09 23:51,0,"75,97",1,AS
4BD3132E-8DFB-48D0-B7C5-71F2F3CB9C29,18CB5014-05B0-4ECD-ACE5-93CB04758F46,182,30,10 13:16,1,"110,71",3,AS
AB3FF8AA-8C27-45C3-9232-87A482D798A9,18CB5014-05B0-4ECD-ACE5-93CB04758F46,182,90,10 09:40,1,"102,02",2,AS
DBE8A310-30F6-40BE-8164-9BC6A0C29892,59ABE35C-E4FC-4F65-99EA-940575CFC22D,183,20,11 03:17,0,"42,32",3,AS
CF5F5544-344B-4296-96BE-B63DAA35F102,59ABE35C-E4FC-4F65-99EA-940575CFC22D,183,40,14 18:32,0,"38,34",2,AS
E34BC58C-73DB-4988-835D-7EDE43026EF6,59ABE35C-E4FC-4F65-99EA-940575CFC22D,183,60,09 09:03,1,"62,22",1,AS
4489A893-5F29-499B-A7EE-147691302771,7DD6B596-19BF-45E0-9316-958374C30A8A,184,20,15 08:02,0,"16,47",3,AS
ACBE5190-3747-403B-AC39-338F1868A1BE,7DD6B596-19BF-45E0-9316-958374C30A8A,184,60,10 02:32,1,"12,69",1,AS
88BDBAE0-7A4C-4C40-93B4-17E3B95C3631,7DD6B596-19BF-45E0-9316-958374C30A8A,184,40,14 03:00,1,"17,5",2,AS
521184F9-05FD-4941-AD5A-ADEE3252049B,06A5DE55-E918-4954-AB5B-95B0CA25F5AA,185,10,54 17:32,1,"955,96",3,AS
F2CAA485-A28A-4DB7-B47A-A4450D03B198,06A5DE55-E918-4954-AB5B-95B0CA25F5AA,185,50,44 08:10,0,"560,35",1,AS
DE9F2E11-ECC5-484B-87EF-E8DCDAB80DB7,06A5DE55-E918-4954-AB5B-95B0CA25F5AA,185,40,38 00:04,0,"876,85",2,AS
24A7C58A-C8ED-46B8-8FD9-393130B465B1,3D37069A-FAAC-4DC3-966D-9639386CC546,186,0,09 22:13,1,"8,52",1,AS
E83C4CA2-BFBD-4AEA-B0E7-7A321F48D237,3D37069A-FAAC-4DC3-966D-9639386CC546,186,50,15 12:30,0,"12,84",3,AS
E708817E-B332-40E0-B4F1-058C86B4F64A,3D37069A-FAAC-4DC3-966D-9639386CC546,186,30,13 07:40,1,"9,96",2,AS
ABC1022B-1D5A-4C65-B70B-A6CE2CDA1D56,3FAD6574-4177-4128-B703-9662E1C4A939,187,0,40 10:35,1,"860,31",2,AS
8C6194A3-F67C-4C98-9C22-B1912BF79C84,3FAD6574-4177-4128-B703-9662E1C4A939,187,60,43 02:56,0,"597,58",1,AS
EF60CF6A-92F5-4677-BE01-74F6891987BD,3FAD6574-4177-4128-B703-9662E1C4A939,187,90,43 09:08,1,"3290,41",3,AS
5C214E0B-E710-4C01-99DE-80900DD505E8,38461E8F-9311-4306-A6C4-973648685809,188,90,20 01:51,0,"144,64",1,AS
DF4E11C9-4765-44BF-9F17-5D400193F16E,38461E8F-9311-4306-A6C4-973648685809,188,60,13 01:56,0,"190,69",3,AS
0DBA46BB-28D0-4767-8AC1-74E71B9774A8,38461E8F-9311-4306-A6C4-973648685809,188,50,16 00:11,0,"159,99",2,AS
627DE419-D3B2-4DE5-8C3D-383BDB4CF3B9,474F3131-3A66-42A5-B298-97CB75DAFE59,189,60,06 04:09,0,"23,5",1,AS
B7E983BF-4E14-4417-B727-221B950887EB,474F3131-3A66-42A5-B298-97CB75DAFE59,189,80,07 17:23,0,"33,88",2,AS
0CD57858-4494-4643-B94C-052A9C16EE72,474F3131-3A66-42A5-B298-97CB75DAFE59,189,0,13 07:41,0,"27,27",3,AS
6D40B9BA-4521-4F2E-BE58-013566EFCC76,DAA6B632-451B-48E0-8367-986831C3D109,190,20,08 17:33,2,"7,76",2,AS
78C2709A-7194-4900-887A-556AFCC81180,DAA6B632-451B-48E0-8367-986831C3D109,190,0,08 17:33,1,"7,57",3,AS
4B789979-5155-4AA6-839A-B5132DCC9DEA,DAA6B632-451B-48E0-8367-986831C3D109,190,30,14 23:03,0,"7,32",1,AS
006BFC52-DF36-477D-B93D-E0F6AF2F7D5F,05DAF0C8-A77E-457D-A16A-986F6A34CF12,191,0,09 08:04,0,"23,4",2,AS
DE09DDDC-27C3-45B2-8BB9-68FECEA2ABFC,05DAF0C8-A77E-457D-A16A-986F6A34CF12,191,50,05 23:24,0,"27,15",1,AS
A46683F9-8EF1-473D-AF68-AA6E5FA13BF9,05DAF0C8-A77E-457D-A16A-986F6A34CF12,191,10,07 03:13,0,"28,44",3,AS
D3E4FFB6-0552-426B-9FA3-81E7ABD650D1,E7EDC549-B6F7-45AC-8318-987A7AF214D0,192,10,13 23:16,0,"66,95",3,AS
D4C28311-D7F9-4175-AFEF-00A1206CE045,E7EDC549-B6F7-45AC-8318-987A7AF214D0,192,80,06 08:56,0,"105,42",1,AS
0506EB5A-9FE2-4F13-BA40-73D8FC1DDBC7,E7EDC549-B6F7-45AC-8318-987A7AF214D0,192,0,14 23:29,1,"50,46",2,AS
AF7AC5A7-D0D9-443F-B4CA-2C0C3870C35D,9072D11C-7E31-460E-A3F6-98D269D34936,193,20,40 18:21,0,"1755,68",3,AS
F35BB09B-430C-4027-B3C9-BE486E5C34E2,9072D11C-7E31-460E-A3F6-98D269D34936,193,70,54 00:58,1,"642,54",1,AS
BEC7CE5B-2F9C-4F45-9913-EE932F9D9E7E,9072D11C-7E31-460E-A3F6-98D269D34936,193,40,36 19:41,1,"1048,05",2,AS
2719BA04-F8CF-4A41-AC75-209E5EB30634,DC5458DF-C304-441A-A2C0-9906ED501C40,194,20,39 17:46,0,"440,81",2,AS
B0C12E99-4809-4FE8-89F2-BFE8F2708DA6,DC5458DF-C304-441A-A2C0-9906ED501C40,194,40,54 07:12,1,"533,87",3,AS
84D59C2C-B094-4F2F-88E3-F7D2AF8222DD,DC5458DF-C304-441A-A2C0-9906ED501C40,194,40,39 17:46,1,"502,85",1,AS
81A9E6FD-EC04-41E3-851F-673C91CD3914,623DF9F6-DA2C-4D82-B654-990B30D99441,195,20,17 14:06,0,"78,17",3,AS
75A6C4F8-11F3-490A-95AC-A6D785178673,623DF9F6-DA2C-4D82-B654-990B30D99441,195,90,15 04:27,0,"72,2",1,AS
A8C9CEC6-3A53-4B7F-A8D9-8D3A2C5C30A8,623DF9F6-DA2C-4D82-B654-990B30D99441,195,90,15 04:27,0,"82,95",2,AS
A3C7A3D7-41A7-4B58-919D-136660AEB13F,7DF4CC8A-5A96-4DE5-B234-99361CA2B417,196,10,12 06:31,0,"179,89",2,AS
192EA590-9F28-4561-813F-2AF760E7DEEC,7DF4CC8A-5A96-4DE5-B234-99361CA2B417,196,70,09 10:10,1,"211,42",1,AS
2E7980BF-52C3-4943-9FB7-797AC7670923,7DF4CC8A-5A96-4DE5-B234-99361CA2B417,196,10,17 23:24,1,"203,54",3,AS
A39D8E31-0368-47BF-8160-A02F2502E30A,D32A226D-6587-42D2-8929-9A823524F1C3,197,30,17 02:59,0,"7,23",3,AS
C5250BCA-9A7B-4B75-B1FD-B2A9D50912E6,D32A226D-6587-42D2-8929-9A823524F1C3,197,10,14 16:33,1,"6,89",2,AS
D4EC89D9-DD8E-48B2-9514-00A002CF492A,D32A226D-6587-42D2-8929-9A823524F1C3,197,30,09 23:16,1,"6,89",1,AS
059A3849-BB11-4D23-B2AD-3DAD80C09474,B29DEFF6-9E51-48B3-8214-9AD753F6E3C8,198,30,42 08:26,1,"663,18",1,AS
DCE0557D-4D15-4FCD-9D23-16F6618FED2F,B29DEFF6-9E51-48B3-8214-9AD753F6E3C8,198,10,37 09:45,2,"876,85",2,AS
C060B61B-A454-4D0E-A127-4100CD135D1C,B29DEFF6-9E51-48B3-8214-9AD753F6E3C8,198,40,41 00:48,0,"995,52",3,AS
E05A7A4F-C0A6-45A1-A13E-BF6041ADD4DF,E7AEDAD1-98F7-4943-98B9-9B1EB8611520,199,50,11 18:27,1,"8,43",2,AS
F4205A36-3AB0-40D1-9425-7F496ACF5659,E7AEDAD1-98F7-4943-98B9-9B1EB8611520,199,10,11 18:27,0,"8,37",3,AS
28D7588A-0F74-497F-A8DF-A681E5DAD476,E7AEDAD1-98F7-4943-98B9-9B1EB8611520,199,60,09 13:37,1,"7,58",1,AS
F9479913-53C8-4F0F-82FB-E807CA69A5C6,86F5B875-5599-48EA-B80F-9B43E5B69E66,200,60,51 17:33,0,"881,86",2,AS
5C523109-BB3B-45B7-9A64-4C630F3D2558,86F5B875-5599-48EA-B80F-9B43E5B69E66,200,10,43 09:37,1,"636,74",1,AS
5F7FFA6C-6A05-472F-8563-8EEA5CBF40A6,86F5B875-5599-48EA-B80F-9B43E5B69E66,200,50,47 15:48,0,"1267,03",3,AS
969FD84F-B294-445D-9CBD-08A0C905021A,D4F68498-D01F-4829-933D-9B71ECA1BB7C,201,90,15 04:23,1,"108,42",3,JM
0C56325D-6916-49A1-BF06-DD648BEE86B4,D4F68498-D01F-4829-933D-9B71ECA1BB7C,201,30,07 23:52,0,"65,68",2,JM
A62877AB-4133-45B7-AA57-B35CBB422FF6,D4F68498-D01F-4829-933D-9B71ECA1BB7C,201,80,08 03:28,0,"71,57",1,JM
61BA4100-454B-4F58-9E9A-BF16AB33E941,C0680CAD-3100-4939-85C1-9BBD0D72D3C8,202,60,55 14:09,0,"680,31",1,JM
9A0518AD-B3FB-4FEB-B95B-705987E72093,C0680CAD-3100-4939-85C1-9BBD0D72D3C8,202,40,42 07:32,1,"1354,16",3,JM
181C3DA1-5F4B-4D10-A059-4A00F5E76FFE,C0680CAD-3100-4939-85C1-9BBD0D72D3C8,202,10,44 12:10,0,"605,45",2,JM
3070DD3E-B87B-41B8-97D3-0A6108606DD8,1F993D28-0380-4954-94FF-9C425EE2B7FE,203,30,59 23:26,0,"830,08",3,JM
892676F4-79EF-4D98-9189-F42BCDF187C6,1F993D28-0380-4954-94FF-9C425EE2B7FE,203,10,53 17:20,1,"755,17",2,JM
26D1B4AF-EB4A-4084-8E22-5CAA473BF013,1F993D28-0380-4954-94FF-9C425EE2B7FE,203,70,39 16:54,0,"979,8",1,JM
54D72ECE-778E-4F28-829D-F61170CDC1D9,EF491551-301A-49E8-A35D-9CFF42F44F6F,204,0,23 21:03,0,"253,51",2,JM
C347D37C-52A6-4B97-B2B9-50353C53956D,EF491551-301A-49E8-A35D-9CFF42F44F6F,204,10,28 01:44,0,"1459,54",3,JM
8DE58839-C28F-4D6E-B0D4-2B790E50A227,EF491551-301A-49E8-A35D-9CFF42F44F6F,204,20,22 15:14,1,"355,23",1,JM
2DA128FF-8B7C-474D-8DD5-830F08D645B9,7B21C0E3-71CF-4585-81AE-9D030AA22797,205,50,08 17:30,0,"58,33",2,JM
A84ECF73-2B2E-4B9F-9C00-27BAE81C7797,7B21C0E3-71CF-4585-81AE-9D030AA22797,205,10,17 13:50,1,"63,52",3,JM
D73256F8-6DAF-4F77-A2E1-359D55B8F15E,7B21C0E3-71CF-4585-81AE-9D030AA22797,205,90,09 23:31,1,"72,85",1,JM
B2705BF1-157E-4DB8-9BDE-2A5D37133B23,D8BE32A4-521D-4246-894F-9D50C95E00A0,206,50,53 20:51,0,"405,34",3,JM
5C3FAD12-2011-4729-AEF4-AC96CD1243EF,D8BE32A4-521D-4246-894F-9D50C95E00A0,206,30,46 16:56,1,"405,34",2,JM
DC9E5D0D-8B0B-446B-82A6-346853F7A72C,D8BE32A4-521D-4246-894F-9D50C95E00A0,206,50,52 23:38,2,"545,13",1,JM
ADB5DA73-45D6-462F-8DF2-22EAD9CBD3CE,46719C44-7473-45E0-83E2-9D8070B8A17B,207,10,15 07:06,0,"215,85",3,JM
820E6B5B-7199-4CA5-A969-AAA232452BBD,46719C44-7473-45E0-83E2-9D8070B8A17B,207,90,15 07:06,0,"253,91",2,JM
8A9415F1-27B3-4790-A73B-1E6AD3F95CB6,46719C44-7473-45E0-83E2-9D8070B8A17B,207,80,16 06:31,0,"139,72",1,JM
1034B296-B8A0-4FBE-A0C8-8340F5BDD990,AAB9EEFC-A51A-4A84-AFAD-9DBB66E72E0C,208,70,16 22:14,1,"45,97",2,JM
96E84E66-8082-489E-AA76-18021CDD0F2B,AAB9EEFC-A51A-4A84-AFAD-9DBB66E72E0C,208,50,10 17:20,1,"15,97",1,JM
0D4F7B44-F17B-41A4-9FD8-EB8A65EB9FDB,AAB9EEFC-A51A-4A84-AFAD-9DBB66E72E0C,208,0,16 23:14,0,"13,6",3,JM
314FEFBB-F9CB-4F41-87C9-AA0747606469,E5AC34D1-4E9E-4394-9CBF-9EA8DD73E0C7,209,90,13 17:17,1,"10,57",1,JM
B968F601-F4FB-41E1-B23E-459BF0CC4437,E5AC34D1-4E9E-4394-9CBF-9EA8DD73E0C7,209,20,15 12:19,0,"13,61",2,JM
77056D43-004C-46B5-9D37-28A573D6655A,E5AC34D1-4E9E-4394-9CBF-9EA8DD73E0C7,209,10,17 17:21,0,"15,65",3,JM
00DEA118-A429-4113-B96C-4C74D05BA5E0,AB6A87CA-573E-4C98-B900-9EAF737B3E5A,210,30,28 20:42,1,"351,09",3,JM
1A0506CF-DFBF-4E1F-85A8-C1F26306444E,AB6A87CA-573E-4C98-B900-9EAF737B3E5A,210,70,21 19:17,1,"570,78",2,JM
EB60F59F-EDA5-4E5D-AB03-34E55BED82D7,AB6A87CA-573E-4C98-B900-9EAF737B3E5A,210,80,19 00:26,0,"372,62",1,JM
918FB152-9DCB-435A-BB79-F5D089FD79AD,2D0E8E59-4061-4148-9BD1-9EFE8C12C8FA,211,10,17 07:48,1,"12,39",3,JM
55603580-0B06-4648-A920-F9163F922989,2D0E8E59-4061-4148-9BD1-9EFE8C12C8FA,211,90,14 08:33,1,"11,96",1,JM
54E515D1-549A-42B8-910B-12A0587F51E4,2D0E8E59-4061-4148-9BD1-9EFE8C12C8FA,211,60,10 13:29,0,"13,59",2,JM
45E904F0-B40F-413C-B779-DEB6735507BD,5C7668A3-89E2-40AC-95D2-9F076F752A0F,212,90,08 17:28,1,"52,08",1,JM
16514A78-4D9F-411A-B822-CC3EFFAA6033,5C7668A3-89E2-40AC-95D2-9F076F752A0F,212,10,13 08:45,1,"39,65",2,JM
C0E80AB9-333D-4B52-8C81-D92ECE95E654,5C7668A3-89E2-40AC-95D2-9F076F752A0F,212,30,10 22:18,1,"40,89",3,JM
895A5A9C-1EDB-4FF3-99D4-E85FCE3859F7,2FFEC5A6-402D-40A5-BF31-9F439C0BE2F6,213,60,07 17:22,0,"21,23",3,JM
335B73E4-DBD6-41A9-9547-E1976E265838,2FFEC5A6-402D-40A5-BF31-9F439C0BE2F6,213,70,09 23:00,1,"13,98",1,JM
B16A98B2-77B0-49F3-93A6-3C470B007572,2FFEC5A6-402D-40A5-BF31-9F439C0BE2F6,213,50,07 17:22,1,"18,01",2,JM
45AC42DE-8750-4758-BE44-C2E205FBAC0A,25DC3BFE-6719-4E27-B8E2-A0D47C13359E,214,30,16 18:32,1,"51,11",3,JM
4121BD32-6942-475E-AD43-96C15CBD7CF6,25DC3BFE-6719-4E27-B8E2-A0D47C13359E,214,30,16 04:19,0,"45,53",2,JM
DCF2604A-D2B2-4EE1-8D8D-EAB757F121E5,25DC3BFE-6719-4E27-B8E2-A0D47C13359E,214,90,08 22:36,0,"45,76",1,JM
AB1FAA36-632F-44D8-8F45-7FE09304FA2F,3566A1F8-CA09-4A26-991F-A332703ACAA3,215,20,06 08:47,2,"6,8",2,JM
4DD88364-D3FD-4EDE-B1B9-60DF674890DF,3566A1F8-CA09-4A26-991F-A332703ACAA3,215,0,09 12:38,0,"6,85",3,JM
72B815BD-63E3-4405-8533-33C8F77C7CAD,3566A1F8-CA09-4A26-991F-A332703ACAA3,215,70,14 03:42,1,"6,78",1,JM
C963A8D4-047F-47D7-8AA8-88D0EB475F3E,A6C793FC-0086-435E-8DC8-A34815FDF1E2,216,90,11 09:19,0,"7,37",3,JM
A667C27A-32D0-4085-98F2-665A1E5E26B5,A6C793FC-0086-435E-8DC8-A34815FDF1E2,216,50,07 22:28,1,"7,37",2,JM
AD8C4C33-C77F-44D7-8029-2EFFA5D74752,A6C793FC-0086-435E-8DC8-A34815FDF1E2,216,10,06 23:27,1,"7,57",1,JM
A4FA18C3-ECE0-4EEB-A74E-53937BF5DE22,07436536-A5FC-49A0-903C-A4632813BBE2,217,30,18 17:15,1,"135,36",2,JM
7B96DB0E-1D91-4A92-80B3-03ECA7A2B582,07436536-A5FC-49A0-903C-A4632813BBE2,217,90,16 05:49,1,"167,57",1,JM
0424591A-F683-44E6-B4AC-C528CCF552CF,07436536-A5FC-49A0-903C-A4632813BBE2,217,20,16 18:49,1,"232,01",3,JM
2078C063-0868-49B4-A64F-43D3154E79A0,44255DF1-83F3-4708-BAC5-A5892280BDE0,218,60,45 08:22,1,"737,49",1,JM
8EBA3014-61F8-4357-826B-F3514B8A67E3,44255DF1-83F3-4708-BAC5-A5892280BDE0,218,30,39 18:17,1,"671,01",2,JM
464C768D-12AE-4CE3-A375-21C686FC5635,44255DF1-83F3-4708-BAC5-A5892280BDE0,218,10,37 14:03,0,"1136,21",3,JM
8FE87006-5FA1-4071-AEFE-FD7DCBE82B24,7ACCC812-8FF9-42BB-9AC6-A59A94738E5F,219,80,08 04:12,1,"70,2",2,JM
5A3F6650-AD9D-41AB-A97C-43D962F5D195,7ACCC812-8FF9-42BB-9AC6-A59A94738E5F,219,80,08 01:36,1,"64,41",1,JM
F974A69B-6C76-4812-B207-91F319C85C76,7ACCC812-8FF9-42BB-9AC6-A59A94738E5F,219,80,12 13:52,1,"87,57",3,JM
70AA8A25-3053-49F0-A6F5-5D5F60A3921C,64091DF2-19B2-4058-89A3-A59F8A0C71AC,220,30,16 14:31,1,"227,62",3,JM
B61C7BFD-AFBF-4E2C-A242-4A101664A81B,64091DF2-19B2-4058-89A3-A59F8A0C71AC,220,90,15 21:42,1,"99,87",1,JM
90E54C51-F6F4-4AC0-89C8-22F143AD78F4,64091DF2-19B2-4058-89A3-A59F8A0C71AC,220,90,22 16:49,1,"231,08",2,JM
CF692C51-A1AF-4B69-88AA-D0B00E3B37EE,654B1108-E6A3-4E31-A60E-A6691FBE72D8,221,50,13 16:17,0,"8,19",1,JM
380C3435-CE38-42BE-BE25-75480FF9AAB0,654B1108-E6A3-4E31-A60E-A6691FBE72D8,221,50,13 22:53,0,9,2,JM
2EE5EBEE-EE93-4449-B8E0-F6806B857FBA,654B1108-E6A3-4E31-A60E-A6691FBE72D8,221,10,09 12:25,0,"9,88",3,JM
57953BD9-45CD-41E0-844B-A6F3C5BD5E33,9A1FF641-D199-4F9A-808B-A67233C1972B,222,0,13 17:37,0,"39,73",3,JM
E84B1C14-7017-443F-A39A-90441D526D07,9A1FF641-D199-4F9A-808B-A67233C1972B,222,30,07 02:06,1,"57,32",2,JM
34C5E8E4-2F42-4A2C-95CC-92D036190381,9A1FF641-D199-4F9A-808B-A67233C1972B,222,90,07 03:06,1,"30,37",1,JM
D90CD810-4FD1-4577-90AE-7A25DB8E46BB,9BFC9C4E-0A6F-4F80-93AF-A7265F8CA0E1,223,80,11 18:46,1,"83,35",2,JM
8ECF5564-2417-4D15-A37D-F605910396B9,9BFC9C4E-0A6F-4F80-93AF-A7265F8CA0E1,223,90,06 23:41,2,"80,39",1,JM
8F76E69B-D105-4C02-8E5E-5CA7D3D0D709,9BFC9C4E-0A6F-4F80-93AF-A7265F8CA0E1,223,50,11 22:46,1,"59,7",3,JM
3EF6E587-4F00-4C70-927F-5F246EC6115D,B1E8B2AE-714A-40C3-BB0F-A786FFC5049F,224,40,11 13:40,1,"28,03",1,JM
2421780D-1535-43F5-8368-7737F62184BC,B1E8B2AE-714A-40C3-BB0F-A786FFC5049F,224,50,06 04:10,0,"51,09",3,JM
4098E271-3CFE-4D59-B6A0-156DC4FF430B,B1E8B2AE-714A-40C3-BB0F-A786FFC5049F,224,40,13 07:29,0,"28,03",2,JM
1A4EF244-4BD3-4561-8FC5-838DBFB796D1,7F196421-0936-48F0-9A76-A876423BD480,225,80,30 01:25,1,"589,94",3,JM
0B7085EE-AAF2-4109-80D2-B1FFD85B8AF4,7F196421-0936-48F0-9A76-A876423BD480,225,80,26 11:33,1,"371,15",1,JM
DA4A7ECA-B767-49FA-9E37-8CDD6D6794B8,7F196421-0936-48F0-9A76-A876423BD480,225,50,31 06:02,0,"507,91",2,JM
42D7B135-63BC-4B25-A498-5E7733B5E756,538FFA56-64B1-4BB9-B847-A8FF76AB18E2,226,10,12 13:31,1,"7,61",3,JM
7BE1413C-8004-450C-8E43-424269712204,538FFA56-64B1-4BB9-B847-A8FF76AB18E2,226,10,08 13:27,0,"7,32",2,JM
42933438-3781-4332-9434-F3C1E8116D83,538FFA56-64B1-4BB9-B847-A8FF76AB18E2,226,50,14 17:10,0,"7,48",1,JM
B7B4F712-0DDA-40C6-859D-79DF6F3EB6FB,24876C1C-B18D-4794-800E-A909431686B1,227,20,09 09:55,1,"152,51",1,JM
C9866FAA-6DD8-4A26-B567-ACC8E0DC2D73,24876C1C-B18D-4794-800E-A909431686B1,227,0,13 09:47,0,"71,89",3,JM
71EA3331-D0D4-47C7-8498-F19B2D97C266,24876C1C-B18D-4794-800E-A909431686B1,227,80,12 13:22,0,"213,36",2,JM
DA3ABBF5-5C5D-441F-A595-6E790C695EDE,A2527B36-967A-4534-A628-A94B74A929F8,228,70,40 08:30,0,"621,54",1,JM
938A9AF6-7636-4AC7-A14A-CCB54EF63F8B,A2527B36-967A-4534-A628-A94B74A929F8,228,50,57 02:35,1,"644,58",2,JM
5AA7FC8E-952E-4376-9F48-232BE88D1AC7,A2527B36-967A-4534-A628-A94B74A929F8,228,40,49 16:39,0,"690,72",3,JM
84E6EBD4-183C-46D5-9117-06C3DE956477,F2EECB58-30CD-4F1B-85C3-A95CD99B3AFF,229,50,12 17:50,1,"580,15",3,JM
8070828A-D1CC-4EEF-9881-CB542EB6B991,F2EECB58-30CD-4F1B-85C3-A95CD99B3AFF,229,60,17 13:07,1,"132,7",2,JM
C51A9596-925F-48CF-9F81-2D618213F325,F2EECB58-30CD-4F1B-85C3-A95CD99B3AFF,229,60,11 23:49,1,"98,28",1,JM
2D474103-90B9-465C-9464-4CF1F8280F25,DC5EFEDD-18D4-490F-ACCE-AA95E47766B3,230,0,34 15:47,1,"568,52",3,JM
7442FDA8-0984-4458-9077-2487B924BF5B,DC5EFEDD-18D4-490F-ACCE-AA95E47766B3,230,50,33 06:22,1,"392,61",1,JM
6A8339E4-2C27-42FB-97A8-EEC329F4E1E0,DC5EFEDD-18D4-490F-ACCE-AA95E47766B3,230,50,29 10:06,0,"392,61",2,JM
3DCF8C68-95FE-4563-9E76-10264EF7BDE7,2C0F92CB-9AF0-489D-9E1A-ABE22BF89B99,231,50,13 17:16,1,"8,83",2,JM
92746981-D2AC-4134-A0E7-933A359A1404,2C0F92CB-9AF0-489D-9E1A-ABE22BF89B99,231,90,10 22:01,0,"8,75",1,JM
DAA44BC5-70EE-431B-8985-4865F1547223,2C0F92CB-9AF0-489D-9E1A-ABE22BF89B99,231,40,07 23:10,2,"20,56",3,JM
4D38328B-11DC-4D90-B8EA-6EC7D60C2090,24C6607F-6430-447D-B05B-ABEC233FA1E6,232,90,13 04:51,0,"104,92",1,JM
CEF480C1-4BF3-4777-A080-D82E9D1C73B5,24C6607F-6430-447D-B05B-ABEC233FA1E6,232,70,13 04:51,0,"115,99",2,JM
EAF7D7A8-EFAB-42E9-9D56-A53C43CB755E,24C6607F-6430-447D-B05B-ABEC233FA1E6,232,20,10 03:48,1,"117,22",3,JM
41CD7460-6A41-43C6-AC8F-4A3DB5692ABD,0031F842-9677-4D56-9CB8-AC25F3A49752,233,10,35 23:25,0,"927,44",3,JM
2A79D00F-13FC-4D92-BFB4-114521C2CA6B,0031F842-9677-4D56-9CB8-AC25F3A49752,233,20,40 14:06,0,"868,03",2,JM
FFA1C1D6-FFE3-4A70-9B67-C5066AC3EE21,0031F842-9677-4D56-9CB8-AC25F3A49752,233,90,37 14:39,1,"2977,35",1,JM
8BD6E780-BD70-40F5-BEBE-B13C900D2E42,44B80D24-7B42-45E6-9215-AC38233A89B5,234,40,31 06:01,1,"379,26",1,JM
5830F81D-D2BC-4A67-BF3F-24472B14C067,44B80D24-7B42-45E6-9215-AC38233A89B5,234,0,30 06:12,1,"1170,1",3,JM
969FDE13-7E57-4BB3-9525-B52D2BB4A602,44B80D24-7B42-45E6-9215-AC38233A89B5,234,70,30 10:48,0,"588,3",2,JM
4637548F-D2EF-4426-8265-B2C44E9724C9,9D0C0BE8-0A54-48C3-8F0F-ACFC4963F613,235,20,12 03:03,0,"343,82",3,JM
E01C4057-AC16-4287-8FA1-5ECD6C70DC68,9D0C0BE8-0A54-48C3-8F0F-ACFC4963F613,235,80,22 00:49,0,"276,34",2,JM
AD24DB20-F8B6-4D8F-AA11-09F921BC82C7,9D0C0BE8-0A54-48C3-8F0F-ACFC4963F613,235,70,20 17:00,1,"136,72",1,JM
BF1F975B-0B1A-4E9B-87C4-223257FAC22D,6E2ACCB3-90AD-45C3-BD85-AD9171B59117,236,80,47 02:26,0,"699,35",2,JM
1AEB1C09-814B-4F73-9DF8-30C5A843D207,6E2ACCB3-90AD-45C3-BD85-AD9171B59117,236,70,46 07:13,1,"622,37",1,JM
A9A46C5F-2679-40BA-9CA2-1445145C5718,6E2ACCB3-90AD-45C3-BD85-AD9171B59117,236,30,53 07:44,1,"1199,75",3,JM
8F33674E-7C91-408E-A3F5-C5DE14D2A3D0,B9E2D381-761C-4BE0-96DF-AE41B9FB2F7A,237,60,09 07:47,1,"36,1",1,JM
627E615D-1C7E-4E64-A06A-896EDA65C06F,B9E2D381-761C-4BE0-96DF-AE41B9FB2F7A,237,0,13 13:27,0,"40,5",3,JM
16E4E461-325C-4639-9175-679EB7B78C0D,B9E2D381-761C-4BE0-96DF-AE41B9FB2F7A,237,50,07 11:57,1,"35,17",2,JM
931756D5-1F62-43DD-9E34-656D8BDAC864,FEB4C5A1-350D-43EE-9F31-AE491605633F,238,10,15 00:00,0,"92,39",3,JM
CE7CAE2D-9CF9-4E85-BD20-48D301BCFC36,FEB4C5A1-350D-43EE-9F31-AE491605633F,238,10,08 04:53,0,"67,38",2,JM
2FD29E2F-CED9-4EA6-A530-BCBE721F976A,FEB4C5A1-350D-43EE-9F31-AE491605633F,238,90,07 03:28,1,"196,67",1,JM
